Area,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Uganda,Wheat,18000,1180.0,88.0,23.49
Uganda,Cassava,66988,1180.0,88.0,24.04
Uganda,Maize,12375,1180.0,88.0,24.04
Uganda,Plantains and others,60488,1180.0,88.0,24.04
Uganda,Potatoes,64286,1180.0,88.0,24.04
Uganda,"Rice, paddy",13333,1180.0,88.0,24.04
Uganda,Sorghum,10652,1180.0,88.0,24.04
Uganda,Soybeans,11053,1180.0,88.0,24.04
Uganda,Sweet potatoes,35803,1180.0,88.0,24.04
Uganda,Wheat,18000,1180.0,88.0,24.04
Uganda,Cassava,90000,1180.0,88.0,23.97
Uganda,Maize,15000,1180.0,88.0,23.97
Uganda,Plantains and others,60000,1180.0,88.0,23.97
Uganda,Potatoes,64000,1180.0,88.0,23.97
Uganda,"Rice, paddy",14063,1180.0,88.0,23.97
Uganda,Sorghum,15000,1180.0,88.0,23.97
Uganda,Soybeans,11500,1180.0,88.0,23.97
Uganda,Sweet potatoes,40000,1180.0,88.0,23.97
Uganda,Wheat,18000,1180.0,88.0,23.97
Uganda,Cassava,130000,1180.0,88.0,23.52
Uganda,Maize,17319,1180.0,88.0,23.52
Uganda,Plantains and others,57000,1180.0,88.0,23.52
Uganda,Potatoes,70156,1180.0,88.0,23.52
Uganda,"Rice, paddy",13971,1180.0,88.0,23.52
Uganda,Sorghum,15018,1180.0,88.0,23.52
Uganda,Soybeans,12024,1180.0,88.0,23.52
Uganda,Sweet potatoes,43673,1180.0,88.0,23.52
Uganda,Wheat,18333,1180.0,88.0,23.52
Uganda,Cassava,123840,1180.0,88.0,23.75
Uganda,Maize,17424,1180.0,88.0,23.75
Uganda,Plantains and others,58999,1180.0,88.0,23.75
Uganda,Potatoes,70294,1180.0,88.0,23.75
Uganda,"Rice, paddy",15139,1180.0,88.0,23.75
Uganda,Sorghum,12893,1180.0,88.0,23.75
Uganda,Soybeans,12075,1180.0,88.0,23.75
Uganda,Sweet potatoes,43207,1180.0,88.0,23.75
Uganda,Wheat,17143,1180.0,88.0,23.75
Uganda,Cassava,135000,1180.0,88.0,23.47
Uganda,Maize,18006,1180.0,88.0,23.47
Uganda,Plantains and others,60000,1180.0,88.0,23.47
Uganda,Potatoes,69589,1180.0,88.0,23.47
Uganda,"Rice, paddy",15000,1180.0,88.0,23.47
Uganda,Sorghum,15000,1180.0,88.0,23.47
Uganda,Soybeans,11339,1180.0,88.0,23.47
Uganda,Sweet potatoes,43969,1180.0,88.0,23.47
Uganda,Wheat,17500,1180.0,88.0,23.47
Uganda,Cassava,135000,1180.0,88.0,23.99
Uganda,Maize,18003,1180.0,88.0,23.99
Uganda,Plantains and others,60000,1180.0,88.0,23.99
Uganda,Potatoes,70000,1180.0,88.0,23.99
Uganda,"Rice, paddy",15000,1180.0,88.0,23.99
Uganda,Sorghum,14982,1180.0,88.0,23.99
Uganda,Soybeans,10993,1180.0,88.0,23.99
Uganda,Sweet potatoes,44007,1180.0,88.0,23.99
Uganda,Wheat,17500,1180.0,88.0,23.99
Uganda,Cassava,135135,1180.0,88.0,24.02
Uganda,Maize,14400,1180.0,88.0,24.02
Uganda,Plantains and others,58000,1180.0,88.0,24.02
Uganda,Potatoes,69036,1180.0,88.0,24.02
Uganda,"Rice, paddy",13011,1180.0,88.0,24.02
Uganda,Sorghum,14000,1180.0,88.0,24.02
Uganda,Soybeans,10972,1180.0,88.0,24.02
Uganda,Sweet potatoes,44020,1180.0,88.0,24.02
Uganda,Wheat,16667,1180.0,88.0,24.02
Uganda,Cassava,144083,1180.0,88.0,24.29
Uganda,Maize,15859,1180.0,88.0,24.29
Uganda,Plantains and others,54000,1180.0,88.0,24.29
Uganda,Potatoes,68023,1180.0,88.0,24.29
Uganda,"Rice, paddy",15000,1180.0,88.0,24.29
Uganda,Sorghum,15272,1180.0,88.0,24.29
Uganda,Soybeans,10972,1180.0,88.0,24.29
Uganda,Sweet potatoes,44136,1180.0,88.0,24.29
Uganda,Wheat,16667,1180.0,88.0,24.29
Uganda,Cassava,129974,1180.0,88.0,23.95
Uganda,Maize,15361,1180.0,88.0,23.95
Uganda,Plantains and others,53989,1180.0,88.0,23.95
Uganda,Potatoes,69778,1180.0,88.0,23.95
Uganda,"Rice, paddy",13628,1180.0,88.0,23.95
Uganda,Sorghum,14286,1180.0,88.0,23.95
Uganda,Soybeans,12069,1180.0,88.0,23.95
Uganda,Sweet potatoes,45000,1180.0,88.0,23.95
Uganda,Wheat,18000,1180.0,88.0,23.95
Uganda,Cassava,128834,1180.0,88.0,23.68
Uganda,Maize,14950,1180.0,88.0,23.68
Uganda,Plantains and others,55012,1180.0,88.0,23.68
Uganda,Potatoes,69892,1180.0,88.0,23.68
Uganda,"Rice, paddy",13613,1180.0,88.0,23.68
Uganda,Sorghum,14573,1180.0,88.0,23.68
Uganda,Soybeans,11973,1180.0,88.0,23.68
Uganda,Sweet potatoes,45912,1180.0,88.0,23.68
Uganda,Wheat,17273,1180.0,88.0,23.68
Uganda,Cassava,72252,1180.0,88.0,23.68
Uganda,Maize,22005,1180.0,88.0,23.68
Uganda,Plantains and others,46017,1180.0,88.0,23.68
Uganda,Potatoes,47419,1180.0,88.0,23.68
Uganda,"Rice, paddy",13895,1180.0,88.0,23.68
Uganda,Sorghum,10663,1180.0,88.0,23.68
Uganda,Soybeans,7097,1180.0,88.0,23.68
Uganda,Sweet potatoes,42014,1180.0,88.0,23.68
Uganda,Wheat,17273,1180.0,88.0,23.68
Uganda,Cassava,71829,1180.0,88.0,24.18
Uganda,Maize,24996,1180.0,88.0,24.18
Uganda,Plantains and others,48004,1180.0,88.0,24.18
Uganda,Potatoes,46286,1180.0,88.0,24.18
Uganda,"Rice, paddy",23926,1180.0,88.0,24.18
Uganda,Sorghum,11009,1180.0,88.0,24.18
Uganda,Soybeans,6000,1180.0,88.0,24.18
Uganda,Sweet potatoes,41965,1180.0,88.0,24.18
Uganda,Wheat,16667,1180.0,88.0,24.18
Uganda,Cassava,61120,1180.0,88.0,24.14
Uganda,Maize,22999,1180.0,88.0,24.14
Uganda,Plantains and others,48000,1180.0,88.0,24.14
Uganda,Potatoes,47714,1180.0,88.0,24.14
Uganda,"Rice, paddy",25070,1180.0,88.0,24.14
Uganda,Sorghum,11008,1180.0,88.0,24.14
Uganda,Soybeans,6000,1180.0,88.0,24.14
Uganda,Sweet potatoes,44955,1180.0,88.0,24.14
Uganda,Wheat,16667,1180.0,88.0,24.14
Uganda,Cassava,48728,1180.0,88.0,23.89
Uganda,Maize,23999,1180.0,88.0,23.89
Uganda,Plantains and others,48000,1180.0,88.0,23.89
Uganda,Potatoes,49920,1180.0,88.0,23.89
Uganda,"Rice, paddy",25889,1180.0,88.0,23.89
Uganda,Sorghum,12005,1180.0,88.0,23.89
Uganda,Soybeans,7000,1180.0,88.0,23.89
Uganda,Sweet potatoes,40000,1180.0,88.0,23.89
Uganda,Wheat,17692,1180.0,88.0,23.89
Uganda,Cassava,32973,1180.0,88.0,24.03
Uganda,Maize,24996,1180.0,88.0,24.03
Uganda,Plantains and others,45999,1180.0,88.0,24.03
Uganda,Potatoes,49440,1180.0,88.0,24.03
Uganda,"Rice, paddy",23043,1180.0,88.0,24.03
Uganda,Sorghum,9008,1180.0,88.0,24.03
Uganda,Soybeans,5001,1180.0,88.0,24.03
Uganda,Sweet potatoes,40978,1180.0,88.0,24.03
Uganda,Wheat,14286,1180.0,88.0,24.03
Uganda,Cassava,35006,1180.0,88.0,24.13
Uganda,Maize,24949,1180.0,88.0,24.13
Uganda,Plantains and others,45000,1180.0,88.0,24.13
Uganda,Potatoes,45013,1180.0,88.0,24.13
Uganda,"Rice, paddy",23011,1180.0,88.0,24.13
Uganda,Sorghum,8016,1180.0,88.0,24.13
Uganda,Soybeans,5000,1180.0,88.0,24.13
Uganda,Sweet potatoes,40059,1180.0,88.0,24.13
Uganda,Wheat,14286,1180.0,88.0,24.13
Ukraine,Maize,25072,565.0,66772.0,8.07
Ukraine,Potatoes,118906,565.0,66772.0,8.07
Ukraine,"Rice, paddy",37722,565.0,66772.0,8.07
Ukraine,Sorghum,8571,565.0,66772.0,8.07
Ukraine,Soybeans,7836,565.0,66772.0,8.07
Ukraine,Wheat,30926,565.0,66772.0,8.07
Ukraine,Maize,28445,565.0,61843.46,6.89
Ukraine,Potatoes,136956,565.0,61843.46,6.89
Ukraine,"Rice, paddy",29565,565.0,61843.46,6.89
Ukraine,Sorghum,7143,565.0,61843.46,6.89
Ukraine,Soybeans,8714,565.0,61843.46,6.89
Ukraine,Wheat,37980,565.0,61843.46,6.89
Ukraine,Maize,23614,565.0,56914.93,7.98
Ukraine,Potatoes,105449,565.0,56914.93,7.98
Ukraine,"Rice, paddy",35909,565.0,56914.93,7.98
Ukraine,Sorghum,6000,565.0,56914.93,7.98
Ukraine,Soybeans,7203,565.0,56914.93,7.98
Ukraine,Wheat,30745,565.0,56914.93,7.98
Ukraine,Maize,29207,565.0,51986.39,8.26
Ukraine,Potatoes,96233,565.0,51986.39,8.26
Ukraine,"Rice, paddy",36409,565.0,51986.39,8.26
Ukraine,Sorghum,8942,565.0,51986.39,8.26
Ukraine,Soybeans,9679,565.0,51986.39,8.26
Ukraine,Wheat,29699,565.0,51986.39,8.26
Ukraine,Maize,27365,565.0,47057.85,7.0
Ukraine,Potatoes,118859,565.0,47057.85,7.0
Ukraine,"Rice, paddy",35518,565.0,47057.85,7.0
Ukraine,Sorghum,7143,565.0,47057.85,7.0
Ukraine,Soybeans,9375,565.0,47057.85,7.0
Ukraine,Wheat,22993,565.0,47057.85,7.0
Ukraine,Maize,32628,565.0,42129.32,7.21
Ukraine,Potatoes,105875,565.0,42129.32,7.21
Ukraine,"Rice, paddy",28889,565.0,42129.32,7.21
Ukraine,Sorghum,8675,565.0,42129.32,7.21
Ukraine,Soybeans,13565,565.0,42129.32,7.21
Ukraine,Wheat,28277,565.0,42129.32,7.21
Ukraine,Maize,25342,565.0,37200.78,7.74
Ukraine,Potatoes,101804,565.0,37200.78,7.74
Ukraine,"Rice, paddy",30286,565.0,37200.78,7.74
Ukraine,Sorghum,6087,565.0,37200.78,7.74
Ukraine,Soybeans,11412,565.0,37200.78,7.74
Ukraine,Wheat,26479,565.0,37200.78,7.74
Ukraine,Maize,25220,565.0,32272.25,8.97
Ukraine,Potatoes,82026,565.0,32272.25,8.97
Ukraine,"Rice, paddy",29041,565.0,32272.25,8.97
Ukraine,Sorghum,6964,565.0,32272.25,8.97
Ukraine,Soybeans,10733,565.0,32272.25,8.97
Ukraine,Wheat,22903,565.0,32272.25,8.97
Ukraine,Maize,30091,565.0,27343.71,8.82
Ukraine,Potatoes,121632,565.0,27343.71,8.82
Ukraine,"Rice, paddy",35595,565.0,27343.71,8.82
Ukraine,Sorghum,11458,565.0,27343.71,8.82
Ukraine,Soybeans,10627,565.0,27343.71,8.82
Ukraine,Wheat,19756,565.0,27343.71,8.82
Ukraine,Maize,32425,565.0,22415.17,8.42
Ukraine,Potatoes,108079,565.0,22415.17,8.42
Ukraine,"Rice, paddy",36548,565.0,22415.17,8.42
Ukraine,Sorghum,9952,565.0,22415.17,8.42
Ukraine,Soybeans,10123,565.0,22415.17,8.42
Ukraine,Wheat,31020,565.0,22415.17,8.42
Ukraine,Maize,35167,565.0,17486.64,8.87
Ukraine,Potatoes,104374,565.0,17486.64,8.87
Ukraine,"Rice, paddy",39894,565.0,17486.64,8.87
Ukraine,Sorghum,13276,565.0,17486.64,8.87
Ukraine,Soybeans,12699,565.0,17486.64,8.87
Ukraine,Wheat,30455,565.0,17486.64,8.87
Ukraine,Maize,38558,565.0,15344.4,8.32
Ukraine,Potatoes,133386,565.0,15344.4,8.32
Ukraine,"Rice, paddy",37746,565.0,15344.4,8.32
Ukraine,Sorghum,18258,565.0,15344.4,8.32
Ukraine,Soybeans,14175,565.0,15344.4,8.32
Ukraine,Wheat,31661,565.0,15344.4,8.32
Ukraine,Maize,43185,565.0,23021.7,8.39
Ukraine,Potatoes,128388,565.0,23021.7,8.39
Ukraine,"Rice, paddy",43458,565.0,23021.7,8.39
Ukraine,Sorghum,26816,565.0,23021.7,8.39
Ukraine,Soybeans,14527,565.0,23021.7,8.39
Ukraine,Wheat,28457,565.0,23021.7,8.39
Ukraine,Maize,37352,565.0,28832.6,7.88
Ukraine,Potatoes,133199,565.0,28832.6,7.88
Ukraine,"Rice, paddy",46065,565.0,28832.6,7.88
Ukraine,Sorghum,18587,565.0,28832.6,7.88
Ukraine,Soybeans,12445,565.0,28832.6,7.88
Ukraine,Wheat,25308,565.0,28832.6,7.88
Ukraine,Maize,39001,565.0,36476.0,9.46
Ukraine,Potatoes,131439,565.0,36476.0,9.46
Ukraine,"Rice, paddy",51185,565.0,36476.0,9.46
Ukraine,Sorghum,15067,565.0,36476.0,9.46
Ukraine,Soybeans,12392,565.0,36476.0,9.46
Ukraine,Wheat,23420,565.0,36476.0,9.46
Ukraine,Maize,46911,565.0,54080.5,9.24
Ukraine,Potatoes,138728,565.0,54080.5,9.24
Ukraine,"Rice, paddy",50859,565.0,54080.5,9.24
Ukraine,Sorghum,20660,565.0,54080.5,9.24
Ukraine,Soybeans,15111,565.0,54080.5,9.24
Ukraine,Wheat,36698,565.0,54080.5,9.24
Ukraine,Maize,50195,565.0,36444.7,8.82
Ukraine,Potatoes,139298,565.0,36444.7,8.82
Ukraine,"Rice, paddy",58327,565.0,36444.7,8.82
Ukraine,Sorghum,21276,565.0,36444.7,8.82
Ukraine,Soybeans,16763,565.0,36444.7,8.82
Ukraine,Wheat,30930,565.0,36444.7,8.82
Ukraine,Maize,45147,565.0,62534.6,8.97
Ukraine,Potatoes,132481,565.0,62534.6,8.97
Ukraine,"Rice, paddy",50512,565.0,62534.6,8.97
Ukraine,Sorghum,21394,565.0,62534.6,8.97
Ukraine,Soybeans,16207,565.0,62534.6,8.97
Ukraine,Wheat,26816,565.0,62534.6,8.97
Ukraine,Maize,64446,565.0,79491.7,8.48
Ukraine,Potatoes,168039,565.0,79491.7,8.48
Ukraine,"Rice, paddy",57399,565.0,79491.7,8.48
Ukraine,Sorghum,26372,565.0,79491.7,8.48
Ukraine,Soybeans,20394,565.0,79491.7,8.48
Ukraine,Wheat,33533,565.0,79491.7,8.48
Ukraine,Maize,47946,565.0,90814.8,8.56
Ukraine,Potatoes,161001,565.0,90814.8,8.56
Ukraine,"Rice, paddy",61938,565.0,90814.8,8.56
Ukraine,Sorghum,15230,565.0,90814.8,8.56
Ukraine,Soybeans,17065,565.0,90814.8,8.56
Ukraine,Wheat,27999,565.0,90814.8,8.56
Ukraine,Maize,64119,565.0,86781.8,10.33
Ukraine,Potatoes,159664,565.0,86781.8,10.33
Ukraine,"Rice, paddy",59938,565.0,86781.8,10.33
Ukraine,Sorghum,27409,565.0,86781.8,10.33
Ukraine,Soybeans,20535,565.0,86781.8,10.33
Ukraine,Wheat,33931,565.0,86781.8,10.33
United Kingdom,Potatoes,365161,1220.0,29517.0,9.56
United Kingdom,Potatoes,365161,1220.0,29517.0,10.4
United Kingdom,Potatoes,365161,1220.0,29517.0,10.4
United Kingdom,Potatoes,365161,1220.0,29517.0,8.68
United Kingdom,Potatoes,365161,1220.0,29517.0,10.94
United Kingdom,Wheat,69712,1220.0,29517.0,9.56
United Kingdom,Wheat,69712,1220.0,29517.0,10.4
United Kingdom,Wheat,69712,1220.0,29517.0,10.4
United Kingdom,Wheat,69712,1220.0,29517.0,8.68
United Kingdom,Wheat,69712,1220.0,29517.0,10.94
United Kingdom,Potatoes,354068,1220.0,29022.0,9.11
United Kingdom,Potatoes,354068,1220.0,29022.0,9.24
United Kingdom,Potatoes,354068,1220.0,29022.0,9.24
United Kingdom,Potatoes,354068,1220.0,29022.0,7.99
United Kingdom,Potatoes,354068,1220.0,29022.0,9.67
United Kingdom,Wheat,72519,1220.0,29022.0,9.11
United Kingdom,Wheat,72519,1220.0,29022.0,9.24
United Kingdom,Wheat,72519,1220.0,29022.0,9.24
United Kingdom,Wheat,72519,1220.0,29022.0,7.99
United Kingdom,Wheat,72519,1220.0,29022.0,9.67
United Kingdom,Potatoes,433870,1220.0,31077.0,9.11
United Kingdom,Potatoes,433870,1220.0,31077.0,9.54
United Kingdom,Potatoes,433870,1220.0,31077.0,9.54
United Kingdom,Potatoes,433870,1220.0,31077.0,8.05
United Kingdom,Potatoes,433870,1220.0,31077.0,10.15
United Kingdom,Wheat,68194,1220.0,31077.0,9.11
United Kingdom,Wheat,68194,1220.0,31077.0,9.54
United Kingdom,Wheat,68194,1220.0,31077.0,9.54
United Kingdom,Wheat,68194,1220.0,31077.0,8.05
United Kingdom,Wheat,68194,1220.0,31077.0,10.15
United Kingdom,Potatoes,415790,1220.0,32387.0,8.75
United Kingdom,Potatoes,415790,1220.0,32387.0,9.14
United Kingdom,Potatoes,415790,1220.0,32387.0,9.14
United Kingdom,Potatoes,415790,1220.0,32387.0,7.59
United Kingdom,Potatoes,415790,1220.0,32387.0,9.69
United Kingdom,Wheat,73282,1220.0,32387.0,8.75
United Kingdom,Wheat,73282,1220.0,32387.0,9.14
United Kingdom,Wheat,73282,1220.0,32387.0,9.14
United Kingdom,Wheat,73282,1220.0,32387.0,7.59
United Kingdom,Wheat,73282,1220.0,32387.0,9.69
United Kingdom,Potatoes,399956,1220.0,33929.0,9.01
United Kingdom,Potatoes,399956,1220.0,33929.0,9.86
United Kingdom,Potatoes,399956,1220.0,33929.0,9.86
United Kingdom,Potatoes,399956,1220.0,33929.0,8.07
United Kingdom,Potatoes,399956,1220.0,33929.0,10.48
United Kingdom,Wheat,73520,1220.0,33929.0,9.01
United Kingdom,Wheat,73520,1220.0,33929.0,9.86
United Kingdom,Wheat,73520,1220.0,33929.0,9.86
United Kingdom,Wheat,73520,1220.0,33929.0,8.07
United Kingdom,Wheat,73520,1220.0,33929.0,10.48
United Kingdom,Potatoes,374503,1220.0,33743.0,9.52
United Kingdom,Potatoes,374503,1220.0,33743.0,10.17
United Kingdom,Potatoes,374503,1220.0,33743.0,10.17
United Kingdom,Potatoes,374503,1220.0,33743.0,8.49
United Kingdom,Potatoes,374503,1220.0,33743.0,10.55
United Kingdom,Wheat,76992,1220.0,33743.0,9.52
United Kingdom,Wheat,76992,1220.0,33743.0,10.17
United Kingdom,Wheat,76992,1220.0,33743.0,10.17
United Kingdom,Wheat,76992,1220.0,33743.0,8.49
United Kingdom,Wheat,76992,1220.0,33743.0,10.55
United Kingdom,Potatoes,407441,1220.0,35579.0,8.8
United Kingdom,Potatoes,407441,1220.0,35579.0,8.87
United Kingdom,Potatoes,407441,1220.0,35579.0,8.87
United Kingdom,Potatoes,407441,1220.0,35579.0,7.71
United Kingdom,Potatoes,407441,1220.0,35579.0,9.27
United Kingdom,Wheat,81315,1220.0,35579.0,8.8
United Kingdom,Wheat,81315,1220.0,35579.0,8.87
United Kingdom,Wheat,81315,1220.0,35579.0,8.87
United Kingdom,Wheat,81315,1220.0,35579.0,7.71
United Kingdom,Wheat,81315,1220.0,35579.0,9.27
United Kingdom,Potatoes,429656,1220.0,35490.0,9.94
United Kingdom,Potatoes,429656,1220.0,35490.0,10.17
United Kingdom,Potatoes,429656,1220.0,35490.0,10.17
United Kingdom,Potatoes,429656,1220.0,35490.0,8.87
United Kingdom,Potatoes,429656,1220.0,35490.0,10.64
United Kingdom,Wheat,73776,1220.0,35490.0,9.94
United Kingdom,Wheat,73776,1220.0,35490.0,10.17
United Kingdom,Wheat,73776,1220.0,35490.0,10.17
United Kingdom,Wheat,73776,1220.0,35490.0,8.87
United Kingdom,Wheat,73776,1220.0,35490.0,10.64
United Kingdom,Potatoes,391347,1220.0,35422.0,9.59
United Kingdom,Potatoes,391347,1220.0,35422.0,10.0
United Kingdom,Potatoes,391347,1220.0,35422.0,10.0
United Kingdom,Potatoes,391347,1220.0,35422.0,8.56
United Kingdom,Potatoes,391347,1220.0,35422.0,10.4
United Kingdom,Wheat,75542,1220.0,35422.0,9.59
United Kingdom,Wheat,75542,1220.0,35422.0,10.0
United Kingdom,Wheat,75542,1220.0,35422.0,10.0
United Kingdom,Wheat,75542,1220.0,35422.0,8.56
United Kingdom,Wheat,75542,1220.0,35422.0,10.4
United Kingdom,Potatoes,401515,1220.0,35537.0,9.67
United Kingdom,Potatoes,401515,1220.0,35537.0,10.3
United Kingdom,Potatoes,401515,1220.0,35537.0,10.3
United Kingdom,Potatoes,401515,1220.0,35537.0,8.74
United Kingdom,Potatoes,401515,1220.0,35537.0,10.86
United Kingdom,Wheat,80495,1220.0,35537.0,9.67
United Kingdom,Wheat,80495,1220.0,35537.0,10.3
United Kingdom,Wheat,80495,1220.0,35537.0,10.3
United Kingdom,Wheat,80495,1220.0,35537.0,8.74
United Kingdom,Wheat,80495,1220.0,35537.0,10.86
United Kingdom,Potatoes,399759,1220.0,33031.28,9.47
United Kingdom,Potatoes,399759,1220.0,33031.28,9.97
United Kingdom,Potatoes,399759,1220.0,33031.28,9.97
United Kingdom,Potatoes,399759,1220.0,33031.28,8.48
United Kingdom,Potatoes,399759,1220.0,33031.28,10.52
United Kingdom,Wheat,80075,1220.0,33031.28,9.47
United Kingdom,Wheat,80075,1220.0,33031.28,9.97
United Kingdom,Wheat,80075,1220.0,33031.28,9.97
United Kingdom,Wheat,80075,1220.0,33031.28,8.48
United Kingdom,Wheat,80075,1220.0,33031.28,10.52
United Kingdom,Potatoes,402970,1220.0,32893.1,9.25
United Kingdom,Potatoes,402970,1220.0,32893.1,9.69
United Kingdom,Potatoes,402970,1220.0,32893.1,9.69
United Kingdom,Potatoes,402970,1220.0,32893.1,8.15
United Kingdom,Potatoes,402970,1220.0,32893.1,10.18
United Kingdom,Wheat,70827,1220.0,32893.1,9.25
United Kingdom,Wheat,70827,1220.0,32893.1,9.69
United Kingdom,Wheat,70827,1220.0,32893.1,9.69
United Kingdom,Wheat,70827,1220.0,32893.1,8.15
United Kingdom,Wheat,70827,1220.0,32893.1,10.18
United Kingdom,Potatoes,440886,1220.0,30995.26,9.78
United Kingdom,Potatoes,440886,1220.0,30995.26,10.28
United Kingdom,Potatoes,440886,1220.0,30995.26,10.28
United Kingdom,Potatoes,440886,1220.0,30995.26,8.76
United Kingdom,Potatoes,440886,1220.0,30995.26,10.91
United Kingdom,Wheat,80028,1220.0,30995.26,9.78
United Kingdom,Wheat,80028,1220.0,30995.26,10.28
United Kingdom,Wheat,80028,1220.0,30995.26,10.28
United Kingdom,Wheat,80028,1220.0,30995.26,8.76
United Kingdom,Wheat,80028,1220.0,30995.26,10.91
United Kingdom,Potatoes,424781,1220.0,31223.91,9.86
United Kingdom,Potatoes,424781,1220.0,31223.91,10.27
United Kingdom,Potatoes,424781,1220.0,31223.91,10.27
United Kingdom,Potatoes,424781,1220.0,31223.91,8.92
United Kingdom,Potatoes,424781,1220.0,31223.91,10.77
United Kingdom,Wheat,77754,1220.0,31223.91,9.86
United Kingdom,Wheat,77754,1220.0,31223.91,10.27
United Kingdom,Wheat,77754,1220.0,31223.91,10.27
United Kingdom,Wheat,77754,1220.0,31223.91,8.92
United Kingdom,Wheat,77754,1220.0,31223.91,10.77
United Kingdom,Potatoes,435153,1220.0,31415.27,9.9
United Kingdom,Potatoes,435153,1220.0,31415.27,10.24
United Kingdom,Potatoes,435153,1220.0,31415.27,10.24
United Kingdom,Potatoes,435153,1220.0,31415.27,8.85
United Kingdom,Potatoes,435153,1220.0,31415.27,10.63
United Kingdom,Wheat,79609,1220.0,31415.27,9.9
United Kingdom,Wheat,79609,1220.0,31415.27,10.24
United Kingdom,Wheat,79609,1220.0,31415.27,10.24
United Kingdom,Wheat,79609,1220.0,31415.27,8.85
United Kingdom,Wheat,79609,1220.0,31415.27,10.63
United Kingdom,Potatoes,415887,1220.0,22588.09,10.02
United Kingdom,Potatoes,415887,1220.0,22588.09,10.58
United Kingdom,Potatoes,415887,1220.0,22588.09,10.58
United Kingdom,Potatoes,415887,1220.0,22588.09,9.1
United Kingdom,Potatoes,415887,1220.0,22588.09,11.1
United Kingdom,Wheat,80361,1220.0,22588.09,10.02
United Kingdom,Wheat,80361,1220.0,22588.09,10.58
United Kingdom,Wheat,80361,1220.0,22588.09,10.58
United Kingdom,Wheat,80361,1220.0,22588.09,9.1
United Kingdom,Wheat,80361,1220.0,22588.09,11.1
United Kingdom,Potatoes,401926,1220.0,22331.7,10.11
United Kingdom,Potatoes,401926,1220.0,22331.7,10.37
United Kingdom,Potatoes,401926,1220.0,22331.7,10.37
United Kingdom,Potatoes,401926,1220.0,22331.7,8.94
United Kingdom,Potatoes,401926,1220.0,22331.7,10.83
United Kingdom,Wheat,72244,1220.0,22331.7,10.11
United Kingdom,Wheat,72244,1220.0,22331.7,10.37
United Kingdom,Wheat,72244,1220.0,22331.7,10.37
United Kingdom,Wheat,72244,1220.0,22331.7,8.94
United Kingdom,Wheat,72244,1220.0,22331.7,10.83
United Kingdom,Potatoes,416597,1220.0,21596.68,9.48
United Kingdom,Potatoes,416597,1220.0,21596.68,9.82
United Kingdom,Potatoes,416597,1220.0,21596.68,9.82
United Kingdom,Potatoes,416597,1220.0,21596.68,8.42
United Kingdom,Potatoes,416597,1220.0,21596.68,10.38
United Kingdom,Wheat,82814,1220.0,21596.68,9.48
United Kingdom,Wheat,82814,1220.0,21596.68,9.82
United Kingdom,Wheat,82814,1220.0,21596.68,9.82
United Kingdom,Wheat,82814,1220.0,21596.68,8.42
United Kingdom,Wheat,82814,1220.0,21596.68,10.38
United Kingdom,Potatoes,444167,1220.0,21324.22,9.59
United Kingdom,Potatoes,444167,1220.0,21324.22,9.9
United Kingdom,Potatoes,444167,1220.0,21324.22,9.9
United Kingdom,Potatoes,444167,1220.0,21324.22,8.64
United Kingdom,Potatoes,444167,1220.0,21324.22,10.52
United Kingdom,Wheat,79284,1220.0,21324.22,9.59
United Kingdom,Wheat,79284,1220.0,21324.22,9.9
United Kingdom,Wheat,79284,1220.0,21324.22,9.9
United Kingdom,Wheat,79284,1220.0,21324.22,8.64
United Kingdom,Wheat,79284,1220.0,21324.22,10.52
United Kingdom,Potatoes,438841,1220.0,16770.87,8.4
United Kingdom,Potatoes,438841,1220.0,16770.87,8.8
United Kingdom,Potatoes,438841,1220.0,16770.87,8.8
United Kingdom,Potatoes,438841,1220.0,16770.87,7.43
United Kingdom,Potatoes,438841,1220.0,16770.87,9.38
United Kingdom,Wheat,76746,1220.0,16770.87,8.4
United Kingdom,Wheat,76746,1220.0,16770.87,8.8
United Kingdom,Wheat,76746,1220.0,16770.87,8.8
United Kingdom,Wheat,76746,1220.0,16770.87,7.43
United Kingdom,Wheat,76746,1220.0,16770.87,9.38
United Kingdom,Potatoes,432192,1220.0,16401.66,9.82
United Kingdom,Potatoes,432192,1220.0,16401.66,10.63
United Kingdom,Potatoes,432192,1220.0,16401.66,10.63
United Kingdom,Potatoes,432192,1220.0,16401.66,8.95
United Kingdom,Potatoes,432192,1220.0,16401.66,11.19
United Kingdom,Wheat,77471,1220.0,16401.66,9.82
United Kingdom,Wheat,77471,1220.0,16401.66,10.63
United Kingdom,Wheat,77471,1220.0,16401.66,10.63
United Kingdom,Wheat,77471,1220.0,16401.66,8.95
United Kingdom,Wheat,77471,1220.0,16401.66,11.19
United Kingdom,Potatoes,305570,1220.0,17718.64,9.27
United Kingdom,Potatoes,305570,1220.0,17718.64,9.55
United Kingdom,Potatoes,305570,1220.0,17718.64,9.55
United Kingdom,Potatoes,305570,1220.0,17718.64,8.08
United Kingdom,Potatoes,305570,1220.0,17718.64,10.0
United Kingdom,Wheat,66571,1220.0,17718.64,9.27
United Kingdom,Wheat,66571,1220.0,17718.64,9.55
United Kingdom,Wheat,66571,1220.0,17718.64,9.55
United Kingdom,Wheat,66571,1220.0,17718.64,8.08
